index,timestamp,dt,pm2_5,temp,humidity,wind_speed,wind_deg,day_of_week,month,hour_sin,hour_cos,pm25_lag_1hr,pm25_lag_3hr,pm25_lag_24hr,pm25_rolling_avg_6hr,pm25_rolling_avg_24hr,temp_wind_interaction,pm25_t+1,pm25_t+2,pm25_t+3,pm25_t+4,pm25_t+5,pm25_t+6,pm25_t+7,pm25_t+8,pm25_t+9,pm25_t+10,pm25_t+11,pm25_t+12,pm25_t+13,pm25_t+14,pm25_t+15,pm25_t+16,pm25_t+17,pm25_t+18,pm25_t+19,pm25_t+20,pm25_t+21,pm25_t+22,pm25_t+23,pm25_t+24,pm25_t+25,pm25_t+26,pm25_t+27,pm25_t+28,pm25_t+29,pm25_t+30,pm25_t+31,pm25_t+32,pm25_t+33,pm25_t+34,pm25_t+35,pm25_t+36,pm25_t+37,pm25_t+38,pm25_t+39,pm25_t+40,pm25_t+41,pm25_t+42,pm25_t+43,pm25_t+44,pm25_t+45,pm25_t+46,pm25_t+47,pm25_t+48,pm25_t+49,pm25_t+50,pm25_t+51,pm25_t+52,pm25_t+53,pm25_t+54,pm25_t+55,pm25_t+56,pm25_t+57,pm25_t+58,pm25_t+59,pm25_t+60,pm25_t+61,pm25_t+62,pm25_t+63,pm25_t+64,pm25_t+65,pm25_t+66,pm25_t+67,pm25_t+68,pm25_t+69,pm25_t+70,pm25_t+71,pm25_t+72,day_of_week_sin,day_of_week_cos,is_weekend,pm25_lag_2hr,pm25_lag_6hr,pm25_lag_12hr,pm25_rolling_avg_3hr,pm25_rolling_avg_12hr,pm25_rolling_std_6hr,pm25_rolling_std_24hr,pm25_rolling_min_6hr,pm25_rolling_max_6hr,pm25_rolling_min_24hr,pm25_rolling_max_24hr,pm25_change_1hr,pm25_change_6hr,pm25_change_12hr,pm25_trend_6hr,temp_lag_1hr,temp_lag_2hr,temp_lag_3hr,temp_lag_6hr,temp_lag_12hr,temp_lag_24hr,temp_roll_mean_3hr,temp_roll_mean_6hr,temp_roll_mean_12hr,temp_roll_mean_24hr,temp_roll_std_6hr,temp_roll_std_24hr,temp_roll_min_6hr,temp_roll_max_6hr,temp_roll_min_24hr,temp_roll_max_24hr,temp_change_3hr,temp_change_24hr,humidity_lag_1hr,humidity_lag_2hr,humidity_lag_3hr,humidity_lag_6hr,humidity_lag_12hr,humidity_lag_24hr,humidity_roll_mean_3hr,humidity_roll_mean_6hr,humidity_roll_mean_12hr,humidity_roll_mean_24hr,humidity_roll_std_6hr,humidity_roll_std_24hr,humidity_roll_min_6hr,humidity_roll_max_6hr,humidity_roll_min_24hr,humidity_roll_max_24hr,wind_speed_lag_1hr,wind_speed_lag_2hr,wind_speed_lag_3hr,wind_speed_lag_6hr,wind_speed_lag_12hr,wind_speed_lag_24hr,wind_speed_roll_mean_3hr,wind_speed_roll_mean_6hr,wind_speed_roll_mean_12hr,wind_speed_roll_mean_24hr,wind_speed_roll_std_6hr,wind_speed_roll_std_24hr,wind_speed_roll_min_6hr,wind_speed_roll_max_6hr,wind_speed_roll_min_24hr,wind_speed_roll_max_24hr,humidity_temp_interaction,stagnation_index,temp_pm25_interaction,humidity_pm25_interaction,wind_pm25_interaction,temp_forecast_24h_avg,temp_forecast_72h_max,temp_forecast_72h_min,temp_forecast_change_24h,wind_speed_forecast_24h_avg,wind_speed_forecast_72h_max,wind_speed_forecast_24h_min,humidity_forecast_24h_avg,humidity_forecast_72h_max,humidity_forecast_72h_min,stagnation_forecast_24h_avg
,2025-12-17 05:00:00,1765947600,184.65,292.96,16,1.68,,2,12,0.9659258262890683,0.25881904510252074,182.98,174.39,271.08,177.28333333333333,180.28583333333333,492.17279999999994,188.78,156.97,143.5,131.75,123.54,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.2,290.57,297.22,300.82,303.3,309.11,247.83,221.07,204.2,200.09,206.58,212.67,219.84,231.05,242.97,252.45,263.28,271.39,273.71,275.26,276.5,275.16,274.92,276.87,281.07,288.82,298.25,304.19,309.68,0.9749279121818236,-0.22252093395631434,0.0,180.43,170.31,170.44,182.68666666666664,174.26916666666668,6.225424215799361,23.190268370621492,170.38,184.65,166.05,273.49,1.670000000000016,14.340000000000003,14.210000000000008,2.3900000000000006,290.62,287.98,283.29,283.84,287.17,292.25,290.52000000000004,286.99666666666667,286.0675,289.2366666666667,4.173730545527054,4.445900570644609,283.29,292.96,283.29,296.62,9.669999999999959,0.7099999999999795,20.0,22.0,73.0,73.0,63.0,23.0,19.333333333333332,46.5,58.166666666666664,53.083333333333336,29.831191729463306,17.990134172268753,16.0,75.0,16.0,75.0,1.39,1.76,1.86,2.01,1.89,2.04,1.6099999999999997,1.7716666666666665,1.8075,2.2325,0.21949183735771743,0.5736022709311663,1.39,1.98,1.39,3.38,4687.36,8.98876404494382,54095.064,2954.4,310.212,289.6066666666667,296.06,283.29,-3.353333333333296,1.49125,2.43,0.7,54.125,78.0,14.0,38.32700053276829
,2025-12-17 06:00:00,1765951200,188.78,294.23,16,2.26,,2,12,1.0,6.123233995736766e-17,184.65,180.43,273.49,180.35,176.75625000000002,664.9598,156.97,143.5,131.75,123.54,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.2,290.57,297.22,300.82,303.3,309.11,247.83,221.07,204.2,200.09,206.58,212.67,219.84,231.05,242.97,252.45,263.28,271.39,273.71,275.26,276.5,275.16,274.92,276.87,281.07,288.82,298.25,304.19,309.68,315.75,0.9749279121818236,-0.22252093395631434,0.0,182.98,170.38,172.79,185.47,175.60166666666666,6.661384240531387,12.25681667037992,170.87,188.78,166.05,220.61,4.1299999999999955,18.400000000000006,15.990000000000009,3.0666666666666678,292.96,290.62,287.98,283.84,286.62,291.06,292.6033333333333,288.7283333333333,286.70166666666665,289.36875,4.721539650015393,4.548333963972516,283.29,294.23,283.29,296.62,6.25,3.170000000000016,16.0,20.0,22.0,73.0,65.0,54.0,17.333333333333332,37.0,54.083333333333336,51.5,28.761084819596075,19.513651854423667,16.0,75.0,16.0,75.0,1.68,1.39,1.76,1.96,1.8,2.92,1.7766666666666664,1.8216666666666665,1.8458333333333332,2.205,0.2928765382659844,0.5547188868952099,1.39,2.26,1.39,3.38,4707.68,6.779661016949153,55544.739400000006,3020.48,426.64279999999997,289.56750000000005,296.06,283.29,-4.662499999999966,1.4358333333333333,2.43,0.7,55.583333333333336,78.0,14.0,40.107621453178574
,2025-12-17 07:00:00,1765954800,156.97,293.29,44,2.43,,2,12,0.9659258262890683,-0.25881904510252063,188.78,182.98,220.61,178.03333333333333,174.10458333333335,712.6947000000001,143.5,131.75,123.54,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.2,290.57,297.22,300.82,303.3,309.11,247.83,221.07,204.2,200.09,206.58,212.67,219.84,231.05,242.97,252.45,263.28,271.39,273.71,275.26,276.5,275.16,274.92,276.87,281.07,288.82,298.25,304.19,309.68,315.75,244.14,0.9749279121818236,-0.22252093395631434,0.0,184.65,170.87,172.08,176.79999999999998,174.3425,11.370334501089534,8.73491742534159,156.97,188.78,156.97,199.51,-31.810000000000002,-13.900000000000006,-15.110000000000014,-2.3166666666666678,294.23,292.96,290.62,283.29,286.06,294.4,293.49333333333334,290.395,287.3041666666666,289.32250000000005,4.14804411741235,4.500339359184599,283.29,294.23,283.29,296.62,2.670000000000016,-1.1099999999999568,16.0,16.0,20.0,75.0,67.0,42.0,25.333333333333332,31.833333333333332,52.166666666666664,51.583333333333336,22.71930163245927,19.475551377285196,16.0,73.0,16.0,75.0,2.26,1.68,1.39,1.98,1.72,3.38,2.123333333333333,1.8966666666666665,1.9050000000000002,2.1654166666666668,0.3847423380220411,0.49824892649520386,1.39,2.43,1.39,3.28,12904.76,17.391304347826086,46037.7313,6906.68,381.43710000000004,289.6366666666667,296.06,283.29,-3.6533333333333076,1.39875,2.43,0.7,55.583333333333336,78.0,14.0,40.50086995088094
,2025-12-17 08:00:00,1765958400,143.5,294.95,46,2.41,,2,12,0.8660254037844387,-0.4999999999999998,156.97,184.65,199.51,172.885,171.77083333333334,710.8295,131.75,123.54,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.2,290.57,297.22,300.82,303.3,309.11,247.83,221.07,204.2,200.09,206.58,212.67,219.84,231.05,242.97,252.45,263.28,271.39,273.71,275.26,276.5,275.16,274.92,276.87,281.07,288.82,298.25,304.19,309.68,315.75,244.14,221.32,0.9749279121818236,-0.22252093395631434,0.0,188.78,174.39,171.33,163.08333333333334,172.0233333333333,18.25742451716562,9.125606551212702,143.5,188.78,143.5,188.78,-13.469999999999999,-30.889999999999986,-27.830000000000013,-5.148333333333331,293.29,294.23,292.96,283.29,285.51,296.06,294.1566666666667,292.3383333333333,288.09083333333336,289.27624999999995,2.5938035135040614,4.433291850356196,287.98,294.95,283.29,296.62,1.990000000000009,-1.1100000000000136,44.0,16.0,16.0,73.0,71.0,38.0,35.333333333333336,27.333333333333332,50.083333333333336,51.916666666666664,13.89484316812055,19.30063451686559,16.0,46.0,16.0,75.0,2.43,2.26,1.68,1.86,1.71,3.28,2.3666666666666667,1.9883333333333333,1.9633333333333332,2.129166666666667,0.43632174672673224,0.44211858203394955,1.39,2.43,1.39,3.2,13567.699999999999,18.32669322709163,42325.325,6601.0,345.83500000000004,289.66,296.06,283.29,-5.289999999999964,1.3708333333333333,2.43,0.7,55.416666666666664,78.0,14.0,40.6883446896072
,2025-12-17 09:00:00,1765962000,131.75,296.06,41,2.42,,2,12,0.7071067811865476,-0.7071067811865475,143.5,188.78,183.26,164.77166666666668,169.62458333333333,716.4652,123.54,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.2,290.57,297.22,300.82,303.3,309.11,247.83,221.07,204.2,200.09,206.58,212.67,219.84,231.05,242.97,252.45,263.28,271.39,273.71,275.26,276.5,275.16,274.92,276.87,281.07,288.82,298.25,304.19,309.68,315.75,244.14,221.32,218.44,0.9749279121818236,-0.22252093395631434,0.0,156.97,180.43,170.79,144.07333333333335,168.77,24.111706216414188,11.93182954708035,131.75,188.78,131.75,188.78,-11.75,-48.68000000000001,-39.03999999999999,-8.113333333333335,294.95,293.29,294.23,287.98,284.4,296.62,294.76666666666665,293.685,289.0625,289.25291666666664,1.876899038307469,4.394261553600251,290.62,296.06,283.29,296.06,1.829999999999984,-0.5600000000000023,46.0,44.0,16.0,22.0,73.0,38.0,43.666666666666664,30.5,47.416666666666664,52.041666666666664,14.584238067173729,19.216114538871132,16.0,46.0,16.0,75.0,2.41,2.43,2.26,1.76,1.8,3.2,2.42,2.098333333333333,2.015,2.0966666666666667,0.4502184654883306,0.384952472127536,1.39,2.43,1.39,3.07,12138.460000000001,16.26984126984127,39005.905,5401.75,318.835,289.59083333333336,295.8,283.29,-6.469166666666638,1.3441666666666665,2.43,0.7,55.75,78.0,14.0,41.09642754449856
,2025-12-17 10:00:00,1765965600,123.54,295.51,39,2.12,,2,12,0.49999999999999994,-0.8660254037844387,131.75,156.97,174.52,154.86499999999998,167.50041666666667,626.4812000000001,121.18,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,0.9749279121818236,-0.22252093395631434,0.0,143.5,182.98,170.23,132.93,164.87916666666666,27.15336645795507,15.131324399394463,123.54,188.78,123.54,188.78,-8.209999999999994,-59.43999999999998,-46.68999999999998,-9.906666666666665,296.06,294.95,293.29,290.62,284.4,296.06,295.50666666666666,294.5,289.98833333333334,289.22999999999996,1.230024390001921,4.358506924245471,292.96,296.06,283.29,296.06,2.2199999999999704,-0.5500000000000114,41.0,46.0,44.0,20.0,70.0,43.0,42.0,33.666666666666664,44.833333333333336,51.875,13.894843168120538,19.315036944668602,16.0,46.0,16.0,75.0,2.42,2.41,2.43,1.39,2.02,3.07,2.3166666666666664,2.22,2.0233333333333334,2.0570833333333334,0.2909982817818698,0.324633293675062,1.68,2.43,1.39,2.6,11524.89,17.567567567567565,36507.3054,4818.06,261.9048,289.5675,295.8,283.29,-5.9424999999999955,1.3333333333333333,2.43,0.7,56.0,78.0,14.0,41.321078215577806
,2025-12-17 11:00:00,1765969200,121.18,294.4,42,1.89,,2,12,0.258819045102521,-0.9659258262890682,123.54,143.5,173.66,144.28666666666666,165.31375,556.4159999999999,120.44,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,0.9749279121818236,-0.22252093395631434,0.0,131.75,184.65,170.31,125.49000000000001,160.785,25.544677462568707,17.765250353110577,121.18,188.78,121.18,188.78,-2.3599999999999994,-63.47,-49.129999999999995,-10.578333333333333,295.51,296.06,294.95,292.96,283.84,294.4,295.3233333333333,294.74,290.86833333333334,289.23,0.9856571412000682,4.358506924245461,293.29,296.06,283.29,296.06,-0.5500000000000114,0.0,39.0,41.0,46.0,16.0,73.0,46.0,40.666666666666664,38.0,42.25,51.708333333333336,11.045361017187247,19.385066342456746,16.0,46.0,16.0,75.0,2.12,2.42,2.41,1.68,2.01,2.6,2.143333333333333,2.255,2.013333333333333,2.0275,0.21603240497666124,0.30474864910354366,1.89,2.43,1.39,2.54,12364.8,21.105527638190956,35675.392,5089.56,229.0302,289.52125,295.8,283.29,-4.878749999999968,1.3304166666666668,2.43,0.7,56.375,78.0,14.0,41.54845206398651
,2025-12-17 12:00:00,1765972800,120.44,292.73,46,1.72,,2,12,1.2246467991473532e-16,-1.0,121.18,131.75,169.94,132.89666666666668,163.25125,503.4956,123.49,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,0.9749279121818236,-0.22252093395631434,0.0,123.54,188.78,170.38,121.72000000000001,156.62333333333333,14.65105411452247,19.944545143428588,120.44,156.97,120.44,188.78,-0.7400000000000091,-68.34,-49.94,-11.39,294.4,295.51,296.06,294.23,283.84,292.73,294.2133333333333,294.49,291.6091666666667,289.23,1.2855037922926094,4.358506924245487,292.73,296.06,283.29,296.06,-3.329999999999984,0.0,42.0,39.0,41.0,16.0,73.0,45.0,42.333333333333336,43.0,40.0,51.75,2.8284271247461357,19.371090068315272,39.0,46.0,16.0,75.0,1.89,2.12,2.42,2.26,1.96,2.54,1.91,2.1649999999999996,1.9933333333333332,1.9933333333333334,0.30690389375177407,0.2904219818406175,1.72,2.43,1.39,2.49,13465.580000000002,25.274725274725274,35256.4012,5540.24,207.1568,289.47499999999997,295.8,283.29,-3.2550000000000523,1.3270833333333334,2.43,0.7,56.75,78.0,14.0,41.81238831930208
,2025-12-17 13:00:00,1765976400,123.49,291.06,54,1.35,,2,12,-0.2588190451025208,-0.9659258262890683,120.44,123.54,166.05,127.31666666666666,161.47791666666666,392.93100000000004,130.18,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,247.48,0.9749279121818236,-0.22252093395631434,0.0,121.18,156.97,170.87,121.70333333333333,152.67499999999998,8.892789588574894,21.51511419791387,120.44,143.5,120.44,188.78,3.049999999999997,-33.480000000000004,-47.38000000000001,-5.580000000000001,292.73,294.4,295.51,293.29,283.29,291.62,292.73,294.11833333333334,292.25666666666666,289.20666666666665,1.8846051752730377,4.346638547966291,291.06,296.06,283.29,296.06,-4.449999999999989,-0.5600000000000023,46.0,42.0,39.0,44.0,75.0,46.0,47.333333333333336,44.666666666666664,38.25,52.083333333333336,5.354126134736309,19.33664389446755,39.0,54.0,16.0,75.0,1.72,1.89,2.12,2.43,1.98,2.49,1.653333333333333,1.985,1.9408333333333336,1.945833333333333,0.4172649038680347,0.2987643635501669,1.35,2.42,1.35,2.43,15717.24,37.241379310344826,35942.9994,6668.46,166.7115,289.42875,295.8,283.29,-1.6312500000000227,1.3295833333333336,2.43,0.7,56.958333333333336,78.0,14.0,41.88869950145934
,2025-12-17 14:00:00,1765980000,130.18,289.95,58,1.27,,2,12,-0.4999999999999997,-0.8660254037844388,123.49,121.18,166.81,125.09666666666668,159.95166666666665,368.2365,138.98,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,247.48,259.83,0.9749279121818236,-0.22252093395631434,0.0,120.44,143.5,174.39,124.70333333333333,148.99083333333334,4.735747741029516,22.40140245350852,120.44,131.75,120.44,188.78,6.690000000000012,-13.319999999999993,-44.20999999999998,-2.219999999999999,291.06,292.73,294.4,294.95,283.29,291.06,291.24666666666667,293.285,292.81166666666667,289.16041666666666,2.4607051834787614,4.33194150585448,289.95,296.06,283.29,296.06,-4.449999999999989,-1.1100000000000136,54.0,46.0,42.0,46.0,73.0,48.0,52.666666666666664,46.666666666666664,37.0,52.5,7.685484153042434,19.352564148722895,39.0,58.0,16.0,75.0,1.35,1.72,1.89,2.41,1.86,2.37,1.4466666666666665,1.795,1.8916666666666666,1.9000000000000001,0.4437454225116021,0.3148084303605719,1.27,2.42,1.27,2.43,16817.1,42.33576642335766,37745.691,7550.4400000000005,165.32860000000002,289.4058333333333,295.8,283.29,-0.5441666666666833,1.3329166666666667,2.43,0.7,57.083333333333336,78.0,14.0,41.87758279703783
,2025-12-17 15:00:00,1765983600,138.98,289.4,60,1.24,,2,12,-0.7071067811865471,-0.7071067811865479,130.18,120.44,168.78,126.30166666666666,158.71,358.856,147.62,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,247.48,259.83,273.4,0.9749279121818236,-0.22252093395631434,0.0,123.49,131.75,180.43,130.88333333333333,145.53666666666666,7.0979501735829365,22.714479963230495,120.44,138.98,120.44,188.78,8.799999999999983,7.22999999999999,-41.45000000000002,1.2049999999999983,289.95,291.06,292.73,296.06,287.98,289.4,290.13666666666666,292.175,292.93,289.16041666666666,2.4607051834787472,4.33194150585448,289.4,295.51,283.29,296.06,-3.330000000000041,0.0,58.0,54.0,46.0,41.0,22.0,55.0,57.333333333333336,49.833333333333336,40.166666666666664,52.708333333333336,8.727351641057348,19.40748212207963,39.0,60.0,16.0,75.0,1.27,1.35,1.72,2.42,1.76,2.22,1.2866666666666664,1.5983333333333334,1.8483333333333334,1.8591666666666669,0.3660282320623192,0.33444199687742926,1.24,2.12,1.24,2.43,17364.0,44.776119402985074,40220.81199999999,8338.8,172.3352,289.33625,295.8,283.29,-0.06374999999997044,1.3487500000000001,2.43,0.7,57.375,78.0,14.0,41.63497317075066
,2025-12-17 16:00:00,1765987200,147.62,288.29,64,1.09,,2,12,-0.8660254037844384,-0.5000000000000004,138.98,123.49,168.56,130.315,157.8375,314.2361,156.55,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,247.48,259.83,273.4,287.84,0.9749279121818236,-0.22252093395631434,0.0,130.18,123.54,182.98,138.92666666666665,142.59,10.973677141232066,22.72184378043756,120.44,147.62,120.44,188.78,8.640000000000015,24.08,-35.359999999999985,4.013333333333333,289.4,289.95,291.06,295.51,290.62,288.29,289.2133333333333,290.97166666666664,292.73583333333335,289.16041666666666,2.260897314489301,4.331941505854505,288.29,294.4,283.29,296.06,-2.769999999999982,0.0,60.0,58.0,54.0,39.0,20.0,58.0,60.666666666666664,54.0,43.833333333333336,52.958333333333336,8.48528137423853,19.516947299310356,42.0,64.0,16.0,75.0,1.24,1.27,1.35,2.12,1.39,1.93,1.2,1.4266666666666665,1.8233333333333335,1.8241666666666667,0.3096234271928837,0.36888688812681325,1.09,1.89,1.09,2.43,18450.56,53.78151260504201,42557.36980000001,9447.68,160.90580000000003,289.2895833333334,295.8,283.29,0.9995833333333621,1.3783333333333332,2.43,0.7,57.583333333333336,78.0,14.0,40.90723470694409
,2025-12-17 17:00:00,1765990800,156.55,287.73,66,1.14,,2,12,-0.9659258262890683,-0.25881904510252063,147.62,130.18,170.44,136.21,157.25875,328.0122,162.49,163.76,166.54,170.56,175.1,180.97,188.24,196.6,207.23,219.07,226.06,230.66,235.33,201.32,185.31,176.38,176.94,187.25,197.92,208.54,221.84,236.89,250.28,263.0,271.34,274.0,276.78,279.79,280.73,282.07,284.62,286.22,290.82,297.27,300.75,303.27,309.0,247.81,221.13,204.25,200.1,206.62,212.7,219.86,231.07,242.94,252.43,263.35,271.35,273.7,275.27,276.47,275.13,274.96,276.8,281.33,290.21,301.13,307.6,312.37,315.48,253.89,229.56,223.31,225.1,231.48,239.14,247.48,259.83,273.4,287.84,306.03,0.9749279121818236,-0.22252093395631434,0.0,138.98,121.18,184.65,147.71666666666667,140.24833333333333,14.13102119452087,22.56323101911026,120.44,156.55,120.44,188.78,8.930000000000007,35.370000000000005,-28.099999999999994,5.8950000000000005,288.29,289.4,289.95,294.4,292.96,287.17,288.47333333333336,289.85999999999996,292.3,289.18375,1.838390600497946,4.32225163995924,287.73,292.73,283.29,296.06,-2.2199999999999704,0.5600000000000023,64.0,60.0,58.0,42.0,16.0,63.0,63.333333333333336,58.0,48.0,53.083333333333336,7.266360849833934,19.593514159064192,46.0,66.0,16.0,75.0,1.09,1.24,1.27,1.89,1.68,1.89,1.1566666666666665,1.3016666666666667,1.7783333333333333,1.7929166666666667,0.22498148071934057,0.3939816721257658,1.09,1.72,1.09,2.43,18990.18,53.225806451612904,45044.1315,10332.300000000001,178.46699999999998,289.24333333333334,295.8,283.29,1.5133333333333212,1.404583333333333,2.43,0.7,57.833333333333336,78.0,14.0,40.29377084632653
